itemID,boughtAt,convertAt,status,itemCategory,itemType,itemSubType,gender,itemCondition,itemFabrics,itemColor,size,brand,acquisitionChannel,purchasePrice,resalePrice,repairEffort
ITEM00812,2025-07-02 17:40:58,2025-08-28 15:11:23,recycled,Bottomwear,Pants,Chinos,Unisex,1,"70,30,0,0,0,0,0,0",Green,44,Gucci,donation,19.8,0.0,heavy
ITEM00813,2025-06-20 05:01:35,2025-08-02 16:57:54,sold,One-Piece,Dress,Casual Dress,Men,10,"100,0,0,0,0,0,0,0",Multicolor,L,Levi's,bulkWholesale,10.23,26.64,heavy
ITEM00814,2025-06-21 16:45:54,2025-09-05 02:39:33,sold,Topwear,Shirt,Polo,Men,5,"0,0,0,0,0,0,0,100",Red,S,Uniqlo,userSellIn,11.77,37.12,moderate
ITEM00815,2025-06-27 23:39:08,2025-08-20 07:13:12,sold,Topwear,Shirt,Blouse,Women,3,"0,0,0,78,22,0,0,0",Beige,38,Levi's,donation,16.68,33.89,minor
ITEM00816,2025-07-01 13:17:08,2025-08-11 14:36:22,sold,Bottomwear,Skirt,Maxi Skirt,Unisex,5,"0,64,0,0,0,0,36,0",Green,42,H&M,donation,16.37,57.79,heavy
ITEM00817,2025-07-01 18:49:50,2025-07-26 21:53:45,sold,Topwear,Shirt,T-Shirt,Unisex,5,"0,0,0,0,100,0,0,0",Red,XL,Nike,userSellIn,29.71,113.38,minor
ITEM00818,2025-06-07 16:25:13,2025-09-05 15:42:50,sold,One-Piece,Dress,Summer Dress,Unisex,10,"0,0,61,0,0,0,39,0",Beige,38,Uniqlo,userSellIn,7.45,28.95,heavy
ITEM00819,2025-06-06 14:52:30,2025-08-25 01:51:53,sold,Bottomwear,Skirt,Mini Skirt,Women,9,"0,0,0,0,0,0,100,0",Green,Kids,Nike,donation,12.73,21.59,minor
ITEM00820,2025-06-26 16:55:16,2025-07-23 04:22:37,sold,Bottomwear,Skirt,Maxi Skirt,Unisex,10,"0,0,0,6,0,0,0,94",Blue,S,Patagonia,donation,24.73,73.21,moderate
ITEM00821,2025-06-17 11:57:05,2025-09-04 07:08:13,sold,Accessories,General,Handbag,Kids,6,"0,100,0,0,0,0,0,0",Grey,42,Uniqlo,bulkWholesale,21.71,49.73,heavy
ITEM00822,2025-06-17 10:22:53,2025-08-28 09:55:45,sold,Topwear,Jacket,Winter Coat,Women,10,"0,0,0,66,34,0,0,0",Red,42,Patagonia,donation,12.67,46.07,none
ITEM00823,2025-06-25 08:10:40,2025-08-09 16:18:46,disposed,Accessories,General,Scarf,Kids,1,"0,0,0,0,31,0,0,69",White,M,Nike,bulkWholesale,26.11,0.0,none
ITEM00824,2025-06-23 10:32:49,2025-09-30 15:47:42,sold,Bottomwear,Pants,Chinos,Kids,3,"0,39,0,0,0,0,61,0",Green,36,Gucci,bulkWholesale,12.75,40.91,heavy
ITEM00825,2025-06-10 10:49:57,2025-09-10 13:11:56,sold,Accessories,General,Handbag,Unisex,9,"0,0,47,0,0,0,0,53",Grey,Kids,Zara,userSellIn,26.01,87.19,moderate
ITEM00826,2025-06-29 01:03:34,2025-07-22 06:31:18,sold,One-Piece,Dress,Evening Dress,Men,4,"0,0,0,0,0,0,0,100",White,38,Levi's,bulkWholesale,29.61,97.02,moderate
ITEM00827,2025-06-12 13:31:30,2025-09-29 13:50:52,disposed,One-Piece,Dress,Casual Dress,Women,1,"0,0,0,0,0,0,22,78",Blue,42,Zara,userSellIn,17.38,0.0,moderate
ITEM00828,2025-07-02 20:45:45,2025-07-29 12:45:54,sold,Bottomwear,Pants,Shorts,Kids,8,"100,0,0,0,0,0,0,0",Green,S,Levi's,bulkWholesale,17.71,37.31,none
ITEM00829,2025-06-29 12:28:20,2025-07-30 15:05:01,sold,Footwear,Shoes,Sneakers,Women,3,"0,0,0,0,0,0,0,100",Grey,44,H&M,donation,25.63,43.5,minor
ITEM00830,2025-06-12 21:36:19,2025-08-19 15:28:37,sold,Topwear,Shirt,T-Shirt,Unisex,5,"0,0,0,0,0,100,0,0",Multicolor,42,Patagonia,donation,3.32,5.11,minor
ITEM00831,2025-06-16 04:50:04,2025-09-07 17:32:31,sold,Topwear,Shirt,T-Shirt,Kids,9,"0,0,0,0,46,0,54,0",Multicolor,34,Adidas,donation,9.26,17.54,none
ITEM00832,2025-07-03 09:48:38,2025-08-16 03:34:23,recycled,One-Piece,Dress,Evening Dress,Women,2,"0,0,100,0,0,0,0,0",Black,L,Nike,donation,28.15,0.0,moderate
ITEM00833,2025-06-19 05:10:35,2025-09-29 01:44:26,sold,Footwear,Shoes,Heels,Kids,3,"83,0,0,0,0,17,0,0",Black,L,Adidas,userSellIn,3.65,10.1,heavy
ITEM00834,2025-06-17 09:41:01,2025-10-02 02:37:30,sold,Accessories,General,Belt,Unisex,6,"0,0,0,0,100,0,0,0",White,42,H&M,donation,19.86,77.49,none
ITEM00835,2025-06-22 04:40:31,2025-07-31 10:49:40,sold,Topwear,Shirt,T-Shirt,Unisex,9,"0,84,0,16,0,0,0,0",Grey,XS,Patagonia,bulkWholesale,18.2,52.34,heavy
ITEM00836,2025-06-08 18:18:11,2025-07-16 10:13:08,sold,Accessories,General,Scarf,Kids,5,"0,0,0,0,100,0,0,0",Red,36,Gucci,donation,28.78,84.41,heavy
ITEM00837,2025-07-01 21:29:30,2025-09-07 01:39:17,disposed,Footwear,Shoes,Sneakers,Women,2,"0,0,37,0,0,63,0,0",White,Kids,Gucci,bulkWholesale,6.35,0.0,none
ITEM00838,2025-06-15 02:34:36,2025-08-15 04:56:55,recycled,Accessories,General,Scarf,Unisex,0,"0,14,86,0,0,0,0,0",Beige,40,Adidas,donation,19.6,0.0,minor
ITEM00839,2025-07-04 14:37:59,2025-09-11 23:23:19,sold,Bottomwear,Pants,Jeans,Men,3,"0,100,0,0,0,0,0,0",Blue,S,Gucci,donation,24.62,80.81,none
ITEM00840,2025-06-18 22:59:18,2025-08-03 21:41:04,sold,Bottomwear,Skirt,Mini Skirt,Kids,5,"0,100,0,0,0,0,0,0",Grey,XL,Zara,userSellIn,25.61,45.3,none
ITEM00841,2025-07-02 03:37:12,2025-07-17 20:59:19,disposed,Footwear,Shoes,Sneakers,Women,0,"0,75,0,0,0,0,25,0",Beige,38,Gucci,donation,23.95,0.0,minor
ITEM00842,2025-06-14 00:27:20,2025-08-04 02:03:53,sold,One-Piece,Dress,Evening Dress,Men,6,"100,0,0,0,0,0,0,0",Beige,44,Nike,bulkWholesale,21.11,34.04,none
ITEM00843,2025-06-07 20:11:51,2025-07-29 04:51:55,sold,Accessories,General,Scarf,Men,8,"0,0,36,0,0,64,0,0",White,XL,Gucci,userSellIn,10.47,20.16,heavy
ITEM00844,2025-06-05 19:13:25,2025-08-15 13:37:24,disposed,Topwear,Jacket,Winter Coat,Women,1,"0,0,100,0,0,0,0,0",Green,Kids,Zara,bulkWholesale,13.54,0.0,moderate
ITEM00845,2025-07-03 08:19:15,2025-08-14 05:32:26,sold,Bottomwear,Skirt,Maxi Skirt,Women,9,"0,0,2,0,0,0,0,98",White,M,Gucci,userSellIn,11.07,30.14,heavy
ITEM00846,2025-07-02 19:45:26,2025-08-03 13:00:40,sold,Topwear,Shirt,Polo,Women,8,"0,0,100,0,0,0,0,0",Red,36,Adidas,donation,11.78,25.07,minor
ITEM00847,2025-06-23 17:58:47,2025-09-02 04:29:21,disposed,Bottomwear,Pants,Chinos,Women,0,"0,0,0,43,0,57,0,0",Blue,34,Levi's,userSellIn,21.61,0.0,minor
ITEM00848,2025-06-12 06:02:10,2025-08-28 12:52:05,sold,Bottomwear,Pants,Chinos,Unisex,4,"0,0,0,0,100,0,0,0",Grey,44,H&M,donation,23.43,53.99,none
ITEM00849,2025-06-22 08:50:22,2025-09-19 13:32:05,disposed,One-Piece,Dress,Evening Dress,Men,1,"0,0,0,0,0,0,100,0",Grey,XS,Uniqlo,donation,4.3,0.0,minor
ITEM00850,2025-06-09 21:37:08,2025-09-15 11:53:53,sold,Accessories,General,Belt,Kids,8,"0,0,8,0,0,0,0,92",Grey,L,Adidas,userSellIn,7.65,24.72,moderate
ITEM00851,2025-06-19 22:54:12,2025-09-23 21:02:30,sold,One-Piece,Dress,Casual Dress,Kids,3,"0,0,0,100,0,0,0,0",White,44,Uniqlo,bulkWholesale,2.97,10.64,none
ITEM00852,2025-06-21 16:56:42,2025-09-13 10:47:47,disposed,Footwear,Shoes,Boots,Men,1,"0,100,0,0,0,0,0,0",Green,44,H&M,bulkWholesale,18.39,0.0,moderate
ITEM00853,2025-06-22 12:10:30,2025-07-19 14:54:08,sold,Topwear,Shirt,Polo,Kids,6,"0,0,0,0,0,100,0,0",White,S,Patagonia,bulkWholesale,15.78,56.33,minor
ITEM00854,2025-06-14 18:04:42,2025-08-03 01:25:41,sold,One-Piece,Dress,Summer Dress,Women,5,"0,45,0,0,0,55,0,0",Black,44,Adidas,userSellIn,16.06,53.73,none
ITEM00855,2025-06-11 15:06:26,2025-08-22 10:53:40,disposed,Topwear,Shirt,Blouse,Women,1,"0,0,0,0,0,100,0,0",Black,Kids,Uniqlo,userSellIn,26.68,0.0,moderate
ITEM00856,2025-06-17 04:12:23,2025-08-29 10:43:57,disposed,One-Piece,Dress,Summer Dress,Men,2,"0,0,0,0,0,100,0,0",Green,36,Gucci,userSellIn,26.81,0.0,heavy
ITEM00857,2025-06-09 23:05:43,2025-07-20 04:12:59,sold,Topwear,Jacket,Winter Coat,Women,5,"12,0,0,0,0,88,0,0",Multicolor,XL,H&M,userSellIn,22.75,74.45,heavy
ITEM00858,2025-06-18 03:00:52,2025-07-17 23:30:55,sold,Footwear,Shoes,Boots,Kids,8,"0,0,0,0,0,0,61,39",Black,S,Gucci,userSellIn,4.45,10.11,heavy
ITEM00859,2025-07-02 01:09:54,2025-08-18 08:58:28,disposed,Topwear,Shirt,Polo,Women,1,"0,0,0,0,0,0,0,100",Grey,36,Nike,donation,22.96,0.0,minor
ITEM00860,2025-06-11 14:28:41,2025-07-28 02:27:01,sold,One-Piece,Dress,Casual Dress,Men,5,"0,0,0,0,0,0,100,0",Green,L,Adidas,donation,5.92,20.14,heavy
ITEM00861,2025-07-05 08:19:40,2025-07-29 23:33:37,disposed,One-Piece,Dress,Evening Dress,Kids,1,"100,0,0,0,0,0,0,0",Green,M,Zara,bulkWholesale,26.21,0.0,minor
ITEM00862,2025-06-07 13:00:21,2025-08-21 14:24:01,disposed,Footwear,Shoes,Sneakers,Women,1,"0,0,0,0,100,0,0,0",Grey,Kids,Gucci,bulkWholesale,16.76,0.0,minor
ITEM00863,2025-06-24 17:21:11,2025-09-06 23:06:57,sold,Accessories,General,Handbag,Kids,8,"49,51,0,0,0,0,0,0",Multicolor,44,H&M,bulkWholesale,5.3,8.94,heavy
ITEM00864,2025-06-22 03:29:07,2025-09-13 21:45:44,sold,Bottomwear,Pants,Chinos,Men,8,"11,0,0,89,0,0,0,0",Green,S,Patagonia,userSellIn,3.18,7.45,minor
ITEM00865,2025-06-12 19:59:39,2025-09-08 06:57:01,sold,Topwear,Shirt,Polo,Unisex,6,"0,100,0,0,0,0,0,0",Red,Kids,Gucci,userSellIn,18.47,64.52,none
ITEM00866,2025-07-02 22:21:36,2025-08-18 14:13:43,sold,Footwear,Shoes,Heels,Unisex,10,"99,0,0,0,1,0,0,0",Black,M,Uniqlo,donation,11.27,26.54,heavy
ITEM00867,2025-06-09 22:24:21,2025-07-19 11:13:25,disposed,Topwear,Jacket,Winter Coat,Kids,0,"0,0,0,0,59,41,0,0",Beige,38,H&M,donation,4.6,0.0,heavy
ITEM00868,2025-06-15 08:44:07,2025-07-17 02:45:05,sold,Topwear,Jacket,Blazer,Women,5,"0,0,32,68,0,0,0,0",Blue,38,Patagonia,userSellIn,28.7,109.04,none
ITEM00869,2025-06-30 20:17:34,2025-08-07 01:51:14,recycled,One-Piece,Dress,Casual Dress,Kids,1,"24,76,0,0,0,0,0,0",Red,42,Gucci,userSellIn,13.21,0.0,minor
ITEM00870,2025-06-15 22:27:36,2025-08-09 01:32:24,sold,Accessories,General,Handbag,Women,8,"0,47,0,0,0,0,0,53",Blue,Kids,Uniqlo,bulkWholesale,0.59,1.16,minor
ITEM00871,2025-06-16 01:04:46,2025-09-12 22:55:09,sold,Footwear,Shoes,Boots,Men,5,"0,100,0,0,0,0,0,0",Blue,36,Zara,bulkWholesale,26.62,80.47,minor
ITEM00872,2025-06-09 06:53:00,2025-08-21 17:20:22,disposed,Accessories,General,Belt,Kids,2,"0,0,80,0,0,20,0,0",Grey,38,Patagonia,userSellIn,7.5,0.0,none
ITEM00873,2025-06-16 11:31:37,2025-09-14 08:38:07,sold,One-Piece,Dress,Casual Dress,Unisex,5,"0,0,86,0,14,0,0,0",Multicolor,38,Uniqlo,userSellIn,19.99,47.76,heavy
ITEM00874,2025-07-01 04:44:43,2025-09-08 19:30:06,recycled,Accessories,General,Belt,Unisex,2,"0,100,0,0,0,0,0,0",Blue,38,H&M,donation,7.62,0.0,minor
ITEM00875,2025-06-06 17:30:44,2025-08-19 09:00:21,sold,Accessories,General,Scarf,Unisex,10,"0,0,0,0,100,0,0,0",Green,XL,Levi's,bulkWholesale,4.53,12.71,heavy
ITEM00876,2025-06-09 05:37:03,2025-09-19 15:21:04,recycled,Topwear,Jacket,Winter Coat,Men,2,"0,0,0,0,0,100,0,0",Multicolor,36,Zara,userSellIn,9.18,0.0,minor
ITEM00877,2025-06-26 15:28:52,2025-07-30 14:24:02,sold,Topwear,Jacket,Winter Coat,Men,4,"0,0,0,0,100,0,0,0",Green,XL,Gucci,donation,14.92,37.37,heavy
ITEM00878,2025-07-02 18:45:20,2025-09-21 13:28:15,sold,Accessories,General,Handbag,Kids,9,"100,0,0,0,0,0,0,0",Beige,40,Gucci,bulkWholesale,27.4,80.47,heavy
ITEM00879,2025-06-24 07:28:32,2025-09-10 19:59:40,disposed,One-Piece,Dress,Evening Dress,Women,0,"0,0,0,73,0,0,27,0",Black,Kids,Adidas,userSellIn,8.29,0.0,heavy
ITEM00880,2025-06-15 21:23:55,2025-08-27 12:51:56,sold,Bottomwear,Pants,Chinos,Unisex,8,"0,0,0,0,100,0,0,0",Green,XL,Nike,bulkWholesale,20.17,73.31,moderate
ITEM00881,2025-06-18 10:59:35,2025-08-05 09:09:40,sold,Accessories,General,Scarf,Kids,9,"0,0,0,0,0,0,0,100",Red,XS,Uniqlo,bulkWholesale,19.41,47.36,none
ITEM00882,2025-06-23 06:07:06,2025-08-05 04:24:31,sold,One-Piece,Dress,Casual Dress,Women,10,"0,0,0,34,66,0,0,0",Multicolor,L,Zara,bulkWholesale,14.24,48.31,minor
ITEM00883,2025-06-12 12:08:12,2025-09-07 10:29:23,sold,Topwear,Shirt,Polo,Men,6,"0,0,0,0,0,82,18,0",Beige,S,Uniqlo,userSellIn,28.53,78.6,minor
ITEM00884,2025-06-18 03:48:32,2025-07-20 18:10:43,sold,Footwear,Shoes,Sneakers,Men,8,"87,0,0,13,0,0,0,0",Multicolor,36,Patagonia,userSellIn,24.99,54.35,minor
ITEM00885,2025-06-27 12:21:59,2025-09-08 23:59:18,sold,Footwear,Shoes,Sneakers,Kids,9,"0,0,16,0,0,0,84,0",Multicolor,L,Uniqlo,bulkWholesale,8.32,26.89,none
ITEM00886,2025-06-27 05:17:37,2025-09-18 07:22:32,recycled,Footwear,Shoes,Heels,Kids,0,"0,0,0,0,0,0,0,100",Green,S,Uniqlo,bulkWholesale,15.73,0.0,minor
ITEM00887,2025-06-11 19:43:35,2025-08-07 14:37:12,sold,Footwear,Shoes,Boots,Kids,7,"0,100,0,0,0,0,0,0",Beige,XL,Levi's,donation,15.84,50.56,none
ITEM00888,2025-06-06 00:31:17,2025-09-19 01:25:23,sold,Accessories,General,Scarf,Men,7,"0,0,0,0,0,0,100,0",Multicolor,42,Patagonia,donation,13.35,20.82,none
ITEM00889,2025-06-11 09:05:05,2025-07-17 01:39:25,sold,Footwear,Shoes,Sneakers,Unisex,8,"0,0,0,0,0,100,0,0",Black,XS,Zara,donation,19.48,59.63,heavy
ITEM00890,2025-06-24 02:36:59,2025-09-29 03:52:36,disposed,Footwear,Shoes,Sneakers,Women,1,"75,0,0,25,0,0,0,0",Beige,36,Levi's,userSellIn,23.32,0.0,moderate
ITEM00891,2025-06-16 19:52:15,2025-08-30 23:14:55,sold,Accessories,General,Scarf,Unisex,4,"40,0,0,0,0,60,0,0",Multicolor,38,Gucci,donation,4.74,17.56,heavy
ITEM00892,2025-06-13 05:38:38,2025-09-16 15:18:39,sold,Topwear,Jacket,Hoodie,Men,6,"0,0,0,0,0,0,0,100",White,40,Patagonia,bulkWholesale,5.89,12.14,moderate
ITEM00893,2025-06-18 07:14:32,2025-08-17 20:35:21,sold,Footwear,Shoes,Boots,Kids,3,"0,0,0,0,0,0,0,100",Beige,34,Nike,userSellIn,29.77,48.58,none
ITEM00894,2025-06-16 02:06:45,2025-08-04 08:16:09,disposed,Topwear,Shirt,Blouse,Unisex,0,"0,0,0,79,0,21,0,0",Green,44,H&M,bulkWholesale,18.57,0.0,moderate
ITEM00895,2025-06-30 20:33:22,2025-09-06 09:42:42,sold,Topwear,Jacket,Winter Coat,Women,6,"0,0,0,0,0,100,0,0",Green,42,Levi's,bulkWholesale,17.01,53.06,moderate
ITEM00896,2025-06-07 12:08:41,2025-09-22 20:47:24,sold,Accessories,General,Handbag,Women,8,"0,0,0,0,0,100,0,0",Multicolor,XL,Levi's,userSellIn,26.0,62.5,moderate
ITEM00897,2025-06-30 16:23:00,2025-09-25 06:35:12,sold,One-Piece,Dress,Casual Dress,Kids,8,"0,0,0,0,64,36,0,0",Beige,34,Levi's,bulkWholesale,22.65,76.87,moderate
ITEM00898,2025-06-18 18:57:43,2025-09-02 01:12:01,sold,One-Piece,Dress,Casual Dress,Men,5,"0,0,0,0,0,0,100,0",Blue,36,Nike,userSellIn,8.02,26.24,moderate
ITEM00899,2025-06-16 07:10:39,2025-08-21 00:22:16,sold,Footwear,Shoes,Sneakers,Men,7,"0,0,0,0,0,0,0,100",Black,S,Nike,donation,9.61,32.49,heavy
ITEM00900,2025-07-03 17:33:54,2025-09-20 17:32:14,sold,Topwear,Jacket,Winter Coat,Men,5,"0,0,36,0,0,0,0,64",Red,40,Uniqlo,userSellIn,25.71,64.36,moderate
ITEM00901,2025-06-15 14:59:41,2025-09-19 15:19:52,recycled,One-Piece,Dress,Summer Dress,Kids,1,"0,0,0,0,0,0,0,100",Beige,XS,H&M,userSellIn,13.07,0.0,moderate
ITEM00902,2025-07-03 00:43:38,2025-09-09 03:38:40,sold,Footwear,Shoes,Boots,Women,10,"64,0,0,0,36,0,0,0",Multicolor,XS,Uniqlo,donation,9.59,22.33,moderate
ITEM00903,2025-07-02 13:26:33,2025-08-19 08:06:39,sold,Footwear,Shoes,Heels,Men,6,"100,0,0,0,0,0,0,0",Blue,34,Nike,userSellIn,3.4,11.9,moderate
ITEM00904,2025-06-27 21:07:34,2025-08-19 15:35:12,sold,One-Piece,Dress,Evening Dress,Women,3,"57,0,43,0,0,0,0,0",Beige,M,Nike,userSellIn,8.55,31.24,minor
ITEM00905,2025-06-06 20:07:38,2025-09-27 19:34:52,sold,One-Piece,Dress,Summer Dress,Unisex,5,"0,0,0,77,0,0,0,23",Black,42,Nike,donation,22.5,38.57,none
ITEM00906,2025-06-23 17:48:12,2025-09-04 02:41:32,sold,One-Piece,Dress,Evening Dress,Men,7,"66,0,0,34,0,0,0,0",Blue,36,Nike,userSellIn,3.14,8.78,moderate
ITEM00907,2025-06-10 19:54:50,2025-07-25 21:52:43,sold,Bottomwear,Skirt,Mini Skirt,Women,4,"0,72,0,0,0,0,0,28",Blue,42,Gucci,userSellIn,17.26,35.73,heavy
ITEM00908,2025-06-09 21:38:22,2025-07-29 10:29:37,sold,Topwear,Jacket,Winter Coat,Kids,4,"0,0,0,0,100,0,0,0",Red,42,Zara,donation,3.84,9.3,moderate
ITEM00909,2025-06-24 03:46:08,2025-09-18 05:45:08,sold,One-Piece,Dress,Casual Dress,Men,4,"0,0,27,0,0,0,0,73",Red,44,Patagonia,userSellIn,13.32,40.56,heavy
ITEM00910,2025-06-27 02:39:58,2025-10-03 11:01:16,sold,One-Piece,Dress,Casual Dress,Men,9,"0,0,0,0,0,0,0,100",Beige,Kids,Nike,donation,6.1,10.08,moderate
ITEM00911,2025-06-19 14:15:24,2025-08-05 19:40:52,disposed,Footwear,Shoes,Heels,Men,1,"0,70,0,0,0,30,0,0",Black,S,Uniqlo,userSellIn,16.24,0.0,none
ITEM00912,2025-07-02 12:10:29,2025-09-22 02:28:28,sold,Topwear,Shirt,Polo,Kids,8,"0,39,0,0,0,0,61,0",Green,S,Nike,bulkWholesale,7.74,17.39,moderate
ITEM00913,2025-06-12 20:44:38,2025-08-04 02:11:40,sold,Accessories,General,Scarf,Kids,8,"0,4,0,0,0,96,0,0",Multicolor,42,Levi's,userSellIn,11.25,38.67,minor
ITEM00914,2025-07-03 08:37:00,2025-09-14 22:49:59,sold,Footwear,Shoes,Sneakers,Unisex,6,"100,0,0,0,0,0,0,0",Blue,XS,Patagonia,donation,23.35,84.41,moderate
ITEM00915,2025-06-24 02:39:55,2025-08-19 00:47:58,sold,Topwear,Jacket,Blazer,Unisex,5,"0,100,0,0,0,0,0,0",White,XS,Levi's,userSellIn,26.73,71.35,heavy
ITEM00916,2025-06-17 03:01:46,2025-07-21 01:46:46,sold,Topwear,Jacket,Hoodie,Men,4,"0,0,0,0,100,0,0,0",Grey,Kids,Nike,donation,24.34,62.79,moderate
ITEM00917,2025-06-07 08:42:31,2025-09-14 02:15:35,sold,Accessories,General,Scarf,Women,3,"0,0,0,0,0,0,62,38",Black,34,Adidas,donation,0.27,0.79,minor
ITEM00918,2025-06-19 23:23:51,2025-08-17 20:46:41,recycled,One-Piece,Dress,Evening Dress,Unisex,2,"0,0,0,100,0,0,0,0",Blue,36,Levi's,donation,6.53,0.0,none
ITEM00919,2025-06-26 10:31:43,2025-09-16 11:48:17,sold,Footwear,Shoes,Sneakers,Unisex,6,"67,0,0,0,33,0,0,0",Black,L,H&M,userSellIn,16.4,27.75,heavy
ITEM00920,2025-06-25 03:09:17,2025-09-07 15:50:53,recycled,Bottomwear,Pants,Jeans,Men,0,"0,0,0,0,61,39,0,0",Black,L,Gucci,bulkWholesale,25.46,0.0,minor
ITEM00921,2025-07-03 08:57:33,2025-08-16 04:15:38,sold,Accessories,General,Handbag,Kids,5,"0,0,0,0,100,0,0,0",Grey,44,Patagonia,bulkWholesale,19.84,45.26,moderate
ITEM00922,2025-06-27 10:04:43,2025-10-01 02:35:41,recycled,Accessories,General,Scarf,Men,0,"0,100,0,0,0,0,0,0",Black,Kids,Nike,userSellIn,18.54,0.0,moderate
ITEM00923,2025-07-02 21:23:56,2025-08-30 23:01:03,recycled,Accessories,General,Scarf,Unisex,2,"79,0,0,0,21,0,0,0",Grey,XS,Adidas,bulkWholesale,11.41,0.0,moderate
ITEM00924,2025-06-22 21:46:28,2025-08-06 07:59:15,sold,Accessories,General,Belt,Women,3,"0,100,0,0,0,0,0,0",Beige,Kids,Zara,donation,27.15,67.81,heavy
ITEM00925,2025-07-05 16:24:05,2025-07-31 22:54:19,sold,Topwear,Shirt,Polo,Men,6,"0,0,0,0,100,0,0,0",Grey,40,Gucci,bulkWholesale,19.44,70.27,heavy
ITEM00926,2025-06-30 07:23:54,2025-09-24 18:46:50,sold,Bottomwear,Skirt,Mini Skirt,Kids,8,"100,0,0,0,0,0,0,0",Red,36,Levi's,donation,2.07,3.81,none
ITEM00927,2025-06-06 12:49:49,2025-08-27 00:59:25,sold,Topwear,Shirt,Blouse,Men,4,"56,0,0,0,0,0,44,0",Green,XS,Nike,donation,22.43,64.32,minor
ITEM00928,2025-06-14 22:49:01,2025-09-01 10:05:45,recycled,One-Piece,Dress,Evening Dress,Men,1,"0,0,0,0,0,100,0,0",Black,Kids,Gucci,userSellIn,17.89,0.0,none
ITEM00929,2025-06-19 04:41:52,2025-08-14 11:27:08,sold,Bottomwear,Skirt,Maxi Skirt,Kids,7,"0,0,0,20,0,0,0,80",Black,S,Gucci,userSellIn,19.3,49.1,heavy
ITEM00930,2025-07-05 11:06:14,2025-07-24 15:04:19,sold,Bottomwear,Pants,Jeans,Men,10,"100,0,0,0,0,0,0,0",Red,42,Patagonia,donation,7.42,26.69,moderate
ITEM00931,2025-06-17 08:37:15,2025-09-28 23:36:33,sold,Topwear,Shirt,T-Shirt,Kids,6,"0,0,0,0,100,0,0,0",Red,44,Nike,userSellIn,20.25,70.14,none
ITEM00932,2025-06-28 08:54:02,2025-09-08 05:29:06,sold,Topwear,Jacket,Hoodie,Women,10,"0,0,0,0,0,0,100,0",Red,40,H&M,donation,4.48,16.13,minor
ITEM00933,2025-06-25 10:59:23,2025-08-06 19:28:35,disposed,Footwear,Shoes,Sneakers,Women,1,"0,28,0,0,0,0,72,0",Multicolor,34,H&M,donation,4.97,0.0,moderate
ITEM00934,2025-06-20 18:53:47,2025-08-26 12:29:15,sold,Topwear,Jacket,Winter Coat,Unisex,5,"0,0,24,0,76,0,0,0",Beige,L,Gucci,donation,25.25,68.82,minor
ITEM00935,2025-06-17 19:47:19,2025-08-08 15:20:34,sold,Bottomwear,Pants,Jeans,Men,6,"0,0,0,0,0,0,100,0",Red,M,Patagonia,userSellIn,27.48,54.25,minor
ITEM00936,2025-06-17 08:02:45,2025-08-16 16:07:56,sold,One-Piece,Dress,Evening Dress,Men,7,"0,0,0,85,0,15,0,0",Multicolor,44,Zara,bulkWholesale,17.67,66.92,heavy
ITEM00937,2025-06-30 13:46:27,2025-08-17 13:57:29,sold,Bottomwear,Pants,Chinos,Men,3,"0,54,46,0,0,0,0,0",Multicolor,40,Levi's,userSellIn,9.52,28.49,none
ITEM00938,2025-06-24 23:31:26,2025-09-01 06:55:50,sold,Accessories,General,Scarf,Men,4,"40,0,0,60,0,0,0,0",Black,L,Zara,userSellIn,14.79,22.29,heavy
ITEM00939,2025-07-03 12:35:04,2025-08-12 01:12:45,sold,Topwear,Jacket,Hoodie,Women,3,"0,0,0,0,0,0,0,100",Red,S,Adidas,bulkWholesale,18.86,60.61,moderate
ITEM00940,2025-07-05 09:42:12,2025-09-16 18:43:47,sold,Footwear,Shoes,Boots,Kids,10,"44,56,0,0,0,0,0,0",Multicolor,34,Patagonia,donation,23.94,62.68,heavy
ITEM00941,2025-06-13 20:51:35,2025-07-22 20:49:33,recycled,Footwear,Shoes,Sneakers,Kids,1,"60,0,0,40,0,0,0,0",Green,XL,Levi's,donation,21.84,0.0,none
ITEM00942,2025-06-06 07:49:27,2025-09-01 04:35:34,sold,Footwear,Shoes,Boots,Unisex,6,"0,41,59,0,0,0,0,0",Beige,L,Gucci,bulkWholesale,21.61,42.47,none
ITEM00943,2025-06-22 16:01:03,2025-09-27 15:31:54,sold,One-Piece,Dress,Evening Dress,Kids,5,"0,0,60,0,0,0,0,40",Green,42,Levi's,bulkWholesale,7.83,16.12,none
ITEM00944,2025-06-19 12:42:07,2025-09-30 01:34:24,sold,Accessories,General,Handbag,Unisex,3,"0,0,0,0,100,0,0,0",Red,S,Adidas,bulkWholesale,25.91,73.72,minor
ITEM00945,2025-07-02 17:49:39,2025-09-09 22:06:00,sold,Topwear,Shirt,T-Shirt,Unisex,6,"0,0,0,0,0,0,7,93",Blue,44,Zara,bulkWholesale,10.46,38.55,moderate
ITEM00946,2025-06-22 11:59:42,2025-08-13 01:07:23,sold,Bottomwear,Pants,Jeans,Women,9,"100,0,0,0,0,0,0,0",Green,M,Gucci,donation,24.21,61.39,moderate
ITEM00947,2025-06-16 02:42:08,2025-09-24 04:52:20,disposed,Footwear,Shoes,Sneakers,Kids,1,"51,0,0,0,0,0,0,49",White,Kids,Nike,donation,29.13,0.0,moderate
